"x","y","t","cluster","cluster1","cluster2","cluster3"
-1.3580973520875,-2.1262715253979,-1.7945849345997,3,1,0,1
-1.16228530369699,-2.88310475740582,-2.99078205181286,1,1,0,0
-2.43494333978742,-2.15513371862471,-1.01001097494736,1,1,0,0
-1.07779041258618,-0.829046633094549,-2.18707510316744,1,1,0,0
-1.54321114346385,-1.65773769468069,-2.76409672573209,1,1,0,0
-1.62724983599037,-2.42096405662596,-1.26092180935666,3,1,0,1
-2.89431211445481,-0.755050601437688,-1.91961408685893,1,1,0,0
-2.20955973071977,-2.72574762441218,-1.23680466413498,1,1,0,0
-2.04430924030021,-1.67421064712107,-2.92492032190785,1,1,0,0
-1.87949347263202,-2.17804416827857,-1.23713207570836,3,1,0,1
-1.60347681026906,-2.92478620074689,-1.55530066043139,1,1,0,0
-1.16863292315975,-1.77929118089378,-1.46037940680981,3,1,0,1
-1.76329754525796,-3.07507646270096,-1.27281258208677,1,1,0,0
-2.14315698249266,-1.82706840801984,-1.99851579358801,3,1,0,1
-1.91583926556632,-2.20971943531185,-1.14827195135877,3,1,0,1
-2.88304302282631,-3.47884745243937,-2.58385065943003,1,1,0,0
-2.47828628588468,-1.51309606898576,-2.94578881235793,1,1,0,0
-2.20569609338418,-1.80802286695689,-2.36841385578737,3,1,0,1
-2.60451052663848,-3.40302314516157,-1.67977550067008,1,1,0,0
-1.33614487433806,-1.76181652303785,-2.37061739852652,1,1,0,0
-2.69422555435449,-2.29245769418776,-1.11107722437009,1,1,0,0
-1.39316291594878,-2.20907960645854,-1.44205884030089,3,1,0,1
-1.90634768689051,-0.666820913553238,-2.32113750744611,3,1,0,1
-1.6753647159785,-1.12165086902678,-2.03670747065917,3,1,0,1
-2.65660301223397,-2.17245297785848,-2.16801040247083,3,1,0,1
-1.73388928035274,-1.91494294814765,-1.44733220105991,3,1,0,1
-2.37626050645486,-3.0301716895774,-2.02914598817006,1,1,0,0
-1.55089130718261,-3.69655666127801,-2.96940179169178,1,1,0,0
-2.20212035067379,-2.43481963500381,-1.71509740967304,3,1,0,1
-1.06128717772663,-3.94756713602692,-2.53034003032371,1,1,0,0
-1.06520325876772,-0.530002125538886,-1.50594823388383,1,1,0,0
-1.54659492196515,-0.0295373052358627,-2.40878525096923,1,1,0,0
-2.48556650709361,-1.1645784471184,-1.18756361678243,1,1,0,0
-2.55642413068563,-0.693138038739562,-1.29335196409374,1,1,0,0
-1.81390869664028,-0.432414921931922,-2.07607244607061,3,1,0,1
-2.46495713572949,-1.84235706925392,-2.85730350343511,1,1,0,0
-1.93785920226946,-1.77874563261867,-1.84439255110919,3,1,0,1
-1.42941665742546,-2.89424046501517,-1.84084133198485,1,1,0,0
-2.66387837892398,-1.36320829670876,-1.01284644613042,1,1,0,0
-2.1912016379647,-3.02625903021544,-2.32945117121562,1,1,0,0
-2.05684744473547,-2.84693518094718,-1.66639645164832,1,1,0,0
-1.26378638623282,-1.13687616586685,-1.12288799602538,1,1,0,0
-1.1485840883106,-1.08986546751112,-1.85028633009642,3,1,0,1
-1.23604488139972,-3.3078278452158,-1.61657717218623,1,1,0,0
-1.65162631496787,-2.77475496474653,-2.82048282586038,1,1,0,0
-1.09966604132205,-2.52037089318037,-1.26708151074126,1,1,0,0
-1.96711021149531,-3.68911378271878,-1.99772120639682,1,1,0,0
-1.84696195740253,-1.14739924483001,-2.55348743172362,3,1,0,1
-2.32733758818358,-1.79630908370018,-2.17516151675954,3,1,0,1
-2.30535073718056,-3.45653841458261,-1.22738744085655,1,1,0,0
-2.95995139889419,-0.10334522370249,-2.00881312554702,1,1,0,0
-1.99437390873209,-1.75214736443013,-1.65449254447594,3,1,0,1
-1.25791317271069,-0.846362473443151,-2.43499112408608,1,1,0,0
-2.98739843210205,-0.604343662969768,-1.36588339414448,1,1,0,0
-2.85588575201109,-0.487832901068032,-2.5078010908328,1,1,0,0
-2.67157755000517,-0.798094504512846,-2.26070761214942,1,1,0,0
-1.45933185145259,-1.43940605409443,-2.52895120996982,1,1,0,0
-1.52963138837367,-1.48428895696998,-1.12848614808172,3,1,0,1
-1.05624872865155,-2.9143639812246,-2.16984634334221,1,1,0,0
-2.06705524632707,-3.88024069834501,-2.72510118922219,1,1,0,0
-2.85123097337782,-2.32054314017296,-1.17127055395395,1,1,0,0
-1.70236375136301,-2.5782613158226,-2.30471724784002,1,1,0,0
-1.48281366098672,-2.43067498411983,-1.29413824854419,3,1,0,1
-2.72578783798963,-3.3122526705265,-2.71472964249551,1,1,0,0
-2.20683081075549,-2.72143152263016,-2.28113425802439,1,1,0,0
-2.55002934159711,-2.34577974304557,-2.50898986496031,1,1,0,0
-2.88408287893981,-0.96265721321106,-2.90818810695782,1,1,0,0
-2.2082146233879,-2.91243917960674,-1.43090419564396,1,1,0,0
-2.87014340003952,-3.53767017181963,-2.60165653098375,1,1,0,0
-2.5482271341607,-3.88265354000032,-2.21629951149225,1,1,0,0
-2.89074178179726,-0.772578808479011,-2.35287551069632,1,1,0,0
-1.65943592088297,-2.07949425373226,-1.79578818986192,3,1,0,1
-2.40451643476263,-0.775008238852024,-1.91745664086193,3,1,0,1
-2.79855683539063,-3.68397727329284,-1.01835253462195,1,1,0,0
-2.85619180556387,-3.53865036182106,-2.49241790175438,1,1,0,0
-1.2391188624315,-3.48233484197408,-1.52946021361277,1,1,0,0
-1.49150519585237,-1.04500583186746,-1.0447836779058,1,1,0,0
-1.36678822478279,-0.971605866216123,-1.88390751648694,3,1,0,1
-1.03571925265715,-0.0301787657663226,-2.21458368096501,1,1,0,0
-2.79280071007088,-1.50178805086762,-1.35062148142606,1,1,0,0
-2.80191634129733,-2.84523956570774,-2.7752310782671,1,1,0,0
-1.40233677765355,-3.20035290252417,-1.92844419181347,1,1,0,0
-1.43084946693853,-0.796328605152667,-2.11233683023602,3,1,0,1
-2.98114018980414,-1.08894915878773,-2.4520855746232,1,1,0,0
-1.44186823442578,-3.13180810119957,-2.6852849284187,1,1,0,0
-1.5412186961621,-1.02304597850889,-1.25632385257632,1,1,0,0
-1.73973629437387,-0.53338516689837,-1.87591028725728,3,1,0,1
-2.03817834006622,-1.88237697444856,-1.89862048346549,3,1,0,1
-2.68672629725188,-1.60544581245631,-1.81526942877099,3,1,0,1
-2.98356896033511,-0.249470670707524,-1.54437427455559,1,1,0,0
-2.09508321154863,-0.197103606536984,-1.72214943077415,1,1,0,0
-2.01541334250942,-1.35787079483271,-1.77109967032447,3,1,0,1
-2.22082577692345,-3.71085367631167,-2.89516629884019,1,1,0,0
-2.07066811621189,-0.694673685356975,-1.86968449410051,3,1,0,1
-1.57344199856743,-2.08182368800044,-1.82531723938882,3,1,0,1
-2.88939614733681,-2.43508486635983,-1.74286584975198,3,1,0,1
-2.29043380497023,-2.80350889731199,-1.75621870998293,1,1,0,0
-1.39437545416877,-3.02276700176299,-2.83545991592109,1,1,0,0
-1.32858232595026,-2.31275947298855,-2.8447147756815,1,1,0,0
-2.52450119005516,-0.248919292353094,-1.62581062037498,1,1,0,0
-2.292027794756,-2.94205953367054,-1.3393928152509,1,1,0,0
-1.28622915968299,-1.72572498396039,-2.70818024966866,1,1,0,0
-1.29247325239703,-3.19126172922552,-1.43293985538185,1,1,0,0
-2.40820908918977,-3.22877749241889,-2.02709984173998,1,1,0,0
-2.70590335084125,-1.12555301934481,-1.0214697890915,1,1,0,0
-1.59201587736607,-2.74592841789126,-2.00179009092972,1,1,0,0
-2.79238662356511,-3.44643949065357,-1.87547892984003,1,1,0,0
-2.93254445400089,-3.76787720900029,-2.24348595878109,1,1,0,0
-1.00119094410911,-0.2756014354527,-1.96272560534999,1,1,0,0
-2.93025039182976,-1.72664795164019,-2.85143241565675,1,1,0,0
-2.32321743248031,-3.52891855780035,-1.92305531166494,1,1,0,0
-1.16987247671932,-1.74082207400352,-1.07787799835205,1,1,0,0
-1.76552946073934,-1.83897526841611,-1.94437972083688,3,1,0,1
-2.42742930259556,-0.721269926056266,-2.12568109622225,3,1,0,1
-1.52440519398078,-1.1880819844082,-2.93546600686386,1,1,0,0
-1.33189138164744,-1.72900650557131,-2.92453163862228,1,1,0,0
-2.37145843915641,-1.11476293485612,-2.90530341211706,1,1,0,0
-2.01486690435559,-0.990223146043718,-2.67808192875236,3,1,0,1
-1.60525246756151,-2.47430961299688,-2.0618052133359,3,1,0,1
-1.71707529202104,-2.84795887488872,-1.38815205032006,1,1,0,0
-1.71215417003259,-1.873266691342,-2.43880496779457,3,1,0,1
-1.04429319035262,-2.96141571458429,-1.49043202959001,1,1,0,0
-2.17052933108062,-0.672838728874922,-1.95634837029502,3,1,0,1
-2.76119044004008,-2.37854446098208,-2.42210561363026,1,1,0,0
-1.94794067973271,-3.70947229769081,-2.9652455970645,1,1,0,0
-2.54985329834744,-0.184965501539409,-1.66330094030127,1,1,0,0
-2.02717647189274,-3.13126486819237,-2.86604807060212,1,1,0,0
-2.25957040302455,-2.37749893311411,-1.32722714636475,3,1,0,1
-1.03329963842407,-1.49732673820108,-2.7293136883527,1,1,0,0
-2.22336176969111,-1.48638078477234,-1.68824378307909,3,1,0,1
-2.54151031933725,-2.68704534322023,-1.32410454237834,1,1,0,0
-1.75340490741655,-3.44436203222722,-2.48470400786027,1,1,0,0
-2.72691960586235,-0.3413713183254,-2.72800942976028,1,1,0,0
-1.06506101135164,-1.60353613086045,-1.47302317153662,3,1,0,1
-1.96985638421029,-1.00157161615789,-2.57600753335282,3,1,0,1
-2.67385934153572,-0.324181019328535,-2.46406080154702,1,1,0,0
-1.7561954096891,-1.88493841607124,-1.93633761070669,3,1,0,1
-1.0280916695483,-2.51208501588553,-2.05176626518369,1,1,0,0
-1.66245696507394,-3.73676671553403,-2.25311267003417,1,1,0,0
-2.16216820618138,-0.58252030517906,-1.44930014293641,1,1,0,0
-2.35331001365557,-1.9583547944203,-1.88359205983579,3,1,0,1
-1.3294893600978,-3.16000776551664,-2.68952675769106,1,1,0,0
-2.71236591273919,-2.49662625323981,-1.02116310317069,1,1,0,0
-2.61436810623854,-3.17053800076246,-2.51110713928938,1,1,0,0
-1.20652263471857,-2.16303673107177,-2.73924297560006,1,1,0,0
-2.3837608913891,-3.03399099968374,-2.57463772920892,1,1,0,0
-2.27339891297743,-3.5252387104556,-2.23999150330201,1,1,0,0
-1.43210704252124,-3.71012340113521,-2.28075766237453,1,1,0,0
-2.61324264016002,-1.23604060057551,-2.39467590209097,3,1,0,1
-2.96446837624535,-2.85216952301562,-2.91120057273656,1,1,0,0
-2.18678426742554,-3.40235001780093,-1.13043329445645,1,1,0,0
-2.03366466145962,-0.11027196329087,-1.86256594024599,1,1,0,0
-2.15631009964272,-2.3579424386844,-2.55839450983331,1,1,0,0
-2.31438239663839,-2.39274458307773,-1.24407764943317,1,1,0,0
-1.26703337067738,-1.40577460546046,-2.065422387328,3,1,0,1
-2.08978389808908,-0.334777041338384,-1.91530037065968,1,1,0,0
-1.9324702527374,-3.13335144426674,-1.43120365217328,1,1,0,0
-1.07231333618984,-1.80800451245159,-1.70425945520401,1,1,0,0
-1.45081691583619,-1.11979816854,-2.71021370589733,1,1,0,0
-2.58224730286747,-2.41101597901434,-2.35672524571419,3,1,0,1
-2.38242633454502,-3.62399442959577,-1.09788883477449,1,1,0,0
-1.05731509951875,-1.46041437983513,-2.62360301800072,1,1,0,0
-1.83019981300458,-3.99008475895971,-1.49919150304049,1,1,0,0
-1.47835274925455,-3.15790704078972,-2.08168304944411,1,1,0,0
-2.25458121113479,-1.28390876203775,-2.71726990211755,1,1,0,0
-1.46161217754707,-0.535243478603661,-2.58961384790018,1,1,0,0
-1.9246456339024,-0.801211537793279,-1.64941300079226,3,1,0,1
-1.17200910067186,-3.46001440659165,-2.72393957898021,1,1,0,0
-2.62940711621195,-2.45000696927309,-2.16891259839758,3,1,0,1
-2.43556316522881,-0.846112283878028,-2.0975059363991,3,1,0,1
-2.81007517362013,-1.22834533359855,-1.75410686060786,1,1,0,0
-2.57902584178373,-1.62290811445564,-2.49765140516683,3,1,0,1
-1.0458020074293,-3.50456939451396,-2.07169307256117,1,1,0,0
-2.4073956492357,-1.77968758903444,-2.66898154187948,3,1,0,1
-1.54803394619375,-2.20235444884747,-1.28438709303737,1,1,0,0
-1.42862433148548,-0.935333885252476,-2.68689620541409,1,1,0,0
-2.7891645077616,-3.89560911338776,-2.82333673257381,1,1,0,0
-2.5208107419312,-3.21931427251548,-1.21316445618868,1,1,0,0
-2.45891025522724,-0.475061740726233,-2.39875898323953,1,1,0,0
-2.79788301186636,-3.56079362612218,-1.49582665786147,1,1,0,0
-2.76417231746018,-0.125796288251877,-2.19678670400754,1,1,0,0
-1.01752688828856,-2.45920562837273,-2.1028837878257,1,1,0,0
-1.02789140539244,-0.565634370781481,-2.68065203959122,1,1,0,0
-2.72586505720392,-0.450460981577635,-2.71096829744056,1,1,0,0
-1.18938083667308,-2.04363400582224,-2.70163921592757,1,1,0,0
-1.84739632485434,-1.12763276416808,-1.97113148029894,3,1,0,1
-2.20910228183493,-2.05317770969123,-2.01434538746253,3,1,0,1
-2.10039503173903,-0.0451645562425256,-1.76731446292251,1,1,0,0
-1.5869961977005,-3.7409954816103,-2.10515421861783,1,1,0,0
-2.83499450841919,-3.36934888828546,-2.88864656956866,1,1,0,0
-2.32137483963743,-0.858605526387691,-2.98920738091692,1,1,0,0
-1.63842489756644,-1.83124684076756,-2.55633159773424,3,1,0,1
-2.36610150383785,-2.33381061907858,-1.29807355208322,3,1,0,1
-1.33686280390248,-0.00446940399706364,-2.46530758775771,1,1,0,0
-2.56965583469719,-2.97730753198266,-1.80279945349321,1,1,0,0
-2.00410212762654,-1.9684973154217,-1.78280060552061,3,1,0,1
-2.44790065474808,-3.68411528971046,-1.01568311918527,1,1,0,0
-2.61595336254686,-0.745326542295516,-2.61762007838115,1,1,0,0
-1.09875747188926,-2.47128335945308,-1.49321883078665,1,1,0,0
-2.35654892446473,-0.791269168257713,-2.51522532571107,3,1,0,1
-2.04308723239228,-3.2083054529503,-2.34509555995464,1,1,0,0
-2.94401485612616,-0.214400919154286,-2.99292901065201,1,1,0,0
-1.90508106397465,-2.61731010302901,-1.00515171280131,1,1,0,0
-1.71151955891401,-1.91179901082069,-2.12388099124655,3,1,0,1
-1.80747291073203,-3.55324797425419,-1.0046225101687,1,1,0,0
-2.35612524859607,-0.456100595183671,-2.60656166169792,1,1,0,0
-1.21777137508616,-0.182980107143521,-2.77704640850425,1,1,0,0
-1.74748610518873,-3.83847694750875,-2.49852709891275,1,1,0,0
-2.39419016940519,-2.025535245426,-1.63904679380357,3,1,0,1
-2.22359067248181,-3.0957451807335,-1.84549140650779,1,1,0,0
-2.67904981505126,-0.564798642881215,-2.16730540757999,1,1,0,0
-1.27489620493725,-1.87625706475228,-1.54163751285523,1,1,0,0
-1.09379757242277,-3.98144739679992,-1.85162053396925,1,1,0,0
-1.87271063309163,-2.88975967932492,-1.8447297019884,1,1,0,0
-2.34090517321602,-2.69918742775917,-1.82000174513087,3,1,0,1
-1.00676556257531,-1.64517489355057,-2.55414331983775,1,1,0,0
-2.53036064840853,-3.00126119703054,-2.79301540274173,1,1,0,0
-1.77465606946498,-3.82753087673336,-1.52698794612661,1,1,0,0
-2.78364294115454,-3.55728484969586,-1.77519248751923,1,1,0,0
-2.02593486011028,-1.18498475197703,-1.09757527895272,1,1,0,0
-2.80110835330561,-0.24391504470259,-1.08024826878682,1,1,0,0
-2.67766847461462,-2.75532392784953,-1.51032789982855,1,1,0,0
-2.43401425844058,-3.68602827936411,-2.1303397086449,1,1,0,0
-1.8322553280741,-2.71302363462746,-2.6504497253336,1,1,0,0
-1.53658468229696,-1.50037785246968,-2.12942386232316,3,1,0,1
-2.66895817779005,-2.23903260193765,-1.47508362447843,3,1,0,1
-1.26706447359174,-0.794618797488511,-1.16194137791172,1,1,0,0
-1.58285172563046,-2.88286477979273,-1.1866048341617,1,1,0,0
-1.47920092754066,-1.71714722644538,-1.36897434201092,1,1,0,0
-2.70583178289235,-3.83148795180023,-2.60049411468208,1,1,0,0
-2.28388607315719,-3.23713017813861,-2.90074882935733,1,1,0,0
-1.65333503717557,-1.09165411721915,-2.04210294876248,3,1,0,1
-1.95235479669645,-0.693239798769355,-1.81921326229349,3,1,0,1
-2.30039641447365,-1.95711569860578,-2.80675952835009,1,1,0,0
-2.51893859682605,-1.72909533698112,-1.09821953019127,1,1,0,0
-2.88361640740186,-3.99537672102451,-2.67451372276992,1,1,0,0
-2.52676051575691,-3.42488758731633,-1.15698747476563,1,1,0,0
-1.21984417364001,-0.536131667904556,-2.74444985436276,1,1,0,0
-1.37634516786784,-3.66975575778633,-1.67452081898227,1,1,0,0
-1.50496735563502,-3.02171727176756,-1.43191614514217,1,1,0,0
-2.69017654843628,-0.073827370069921,-1.47077367641032,1,1,0,0
