"x","y","t","cluster","cluster1","cluster2","cluster3","cluster4","cluster5","cluster6"
0.685458637773991,-0.814148359000683,0,6,1,1,1,1,1,1
-0.537676435895264,-0.676381579600275,0,6,1,1,1,1,1,1
-0.521800088696182,-0.189167009666562,0,6,1,1,1,1,1,1
-0.846617669332772,-0.316371111664921,0,6,1,1,1,1,1,1
-0.508552643936127,-0.16948509356007,0,6,1,1,1,1,1,1
0.46427041105926,-0.391895061824471,0,6,1,1,1,1,1,1
0.694906330201775,0.120561074931175,0,6,1,1,1,1,1,1
-0.00494546582922339,-0.688251698855311,0,6,1,1,1,1,1,1
-0.224181940313429,0.91315952828154,0,6,1,1,1,1,1,1
-0.507102011702955,-0.912066749297082,0,6,1,1,1,1,1,1
-0.777807077392936,-0.255684514530003,0,6,1,1,1,1,1,1
-0.220011129509658,0.925230682827532,0,6,1,1,1,1,1,1
0.143870627973229,0.290855031460524,0,6,1,1,1,1,1,1
-0.566214474383742,-0.877474771346897,0,6,1,1,1,1,1,1
-0.110463995952159,-0.180108143016696,0,6,1,1,1,1,1,1
-0.564018662553281,-0.148189731873572,0,6,1,1,1,1,1,1
0.00459912652149796,0.0163161694072187,0,6,1,1,1,1,1,1
-0.292190856300294,-0.100800178479403,0,6,1,1,1,1,1,1
0.29997031763196,0.246522767003626,0,6,1,1,1,1,1,1
-0.250572086777538,-0.720044137910008,0,6,1,1,1,1,1,1
-0.289109238423407,0.815892801620066,0,6,1,1,1,1,1,1
0.0673758909106255,0.138886549510062,0,6,1,1,1,1,1,1
0.480668720789254,0.0965611478313804,0,6,1,1,1,1,1,1
-0.557794124353677,-0.766344754956663,0,6,1,1,1,1,1,1
-0.1745077627711,0.524056664668024,0,6,1,1,1,1,1,1
-0.468626626301557,-0.0432611065916717,0,6,1,1,1,1,1,1
0.259946106933057,0.563937829341739,0,6,1,1,1,1,1,1
-0.632343018427491,-0.907946902792901,0,6,1,1,1,1,1,1
0.727288222871721,0.639689335599542,0,6,1,1,1,1,1,1
0.493136008270085,-0.461183105129749,0,6,1,1,1,1,1,1
0.336569299455732,-0.434299170970917,0,6,1,1,1,1,1,1
0.236035746522248,0.286443118937314,0,6,1,1,1,1,1,1
-0.255523879546672,0.896237675566226,0,6,1,1,1,1,1,1
0.0596713717095554,-0.986003091093153,0,6,1,1,1,1,1,1
0.749364685732871,-0.296764655970037,0,6,1,1,1,1,1,1
0.163500199560076,-0.161908550187945,0,6,1,1,1,1,1,1
0.679535529576242,-0.0842464058659971,0,6,1,1,1,1,1,1
-0.375103670172393,0.423385158646852,0,6,1,1,1,1,1,1
0.416580644436181,0.839696115348488,0,6,1,1,1,1,1,1
-0.469964387826622,0.254221401177347,0,6,1,1,1,1,1,1
0.188686388079077,0.804363556671888,0,6,1,1,1,1,1,1
-0.0374203990213573,0.514658318366855,0,6,1,1,1,1,1,1
-0.46993453707546,-0.724283268675208,0,6,1,1,1,1,1,1
0.129180869553238,-0.693490243982524,0,6,1,1,1,1,1,1
0.826376446057111,-0.61737562622875,0,6,1,1,1,1,1,1
0.803748778998852,-0.133629718795419,0,6,1,1,1,1,1,1
-0.451666756998748,-0.825561396311969,0,6,1,1,1,1,1,1
-0.357034487184137,-0.552439997904003,0,6,1,1,1,1,1,1
0.971281768754125,0.144297359045595,0,6,1,1,1,1,1,1
0.239986620377749,-0.199661643244326,0,6,1,1,1,1,1,1
0.874628178309649,0.130930761341006,0,6,1,1,1,1,1,1
-0.0669345953501761,0.659247757401317,0,6,1,1,1,1,1,1
-0.186334813479334,0.284227638971061,0,6,1,1,1,1,1,1
0.318460648413748,-0.217002496588975,0,6,1,1,1,1,1,1
-0.695306766312569,0.419159709475935,0,6,1,1,1,1,1,1
0.145734116435051,-0.782351853791624,0,6,1,1,1,1,1,1
-0.522547946311533,-0.45275453152135,0,6,1,1,1,1,1,1
0.924717872869223,0.187733865343034,0,6,1,1,1,1,1,1
0.202731451950967,-0.679630373138934,0,6,1,1,1,1,1,1
0.0300594544969499,0.706860477570444,0,6,1,1,1,1,1,1
-0.194853315595537,0.695478315465152,0,6,1,1,1,1,1,1
0.760493082460016,-0.0442263749428093,0,6,1,1,1,1,1,1
-0.271816270425916,0.547384244855493,0,6,1,1,1,1,1,1
-0.423521438613534,-0.409199838992208,0,6,1,1,1,1,1,1
-0.658709529787302,-0.868743776343763,0,6,1,1,1,1,1,1
-0.655656507238746,-0.118933750316501,0,6,1,1,1,1,1,1
-0.0359147889539599,-0.0758022842928767,0,6,1,1,1,1,1,1
-0.494070142973214,-0.318131259642541,0,6,1,1,1,1,1,1
-0.5674904207699,-0.629719362594187,0,6,1,1,1,1,1,1
0.348752776160836,0.0139954537153244,0,6,1,1,1,1,1,1
-0.904672745149583,-0.961617938708514,0,6,1,1,1,1,1,1
0.401706174947321,0.547372078988701,0,6,1,1,1,1,1,1
-0.296222723089159,0.11933015845716,0,6,1,1,1,1,1,1
-0.182112004142255,0.282925278414041,0,6,1,1,1,1,1,1
0.641902647912502,-0.0631357626989484,0,6,1,1,1,1,1,1
0.83771469630301,-0.441552378702909,0,6,1,1,1,1,1,1
-0.434943339787424,-0.0775668593123555,0,6,1,1,1,1,1,1
0.922209587413818,0.585476683452725,0,6,1,1,1,1,1,1
0.45678885653615,0.171131152659655,0,6,1,1,1,1,1,1
0.372750164009631,-0.210482028312981,0,6,1,1,1,1,1,1
-0.894312114454806,0.622474699281156,0,6,1,1,1,1,1,1
-0.209559730719775,-0.362873812206089,0,6,1,1,1,1,1,1
-0.0443092403002083,0.162894676439464,0,6,1,1,1,1,1,1
0.120506527367979,-0.0890220841392875,0,6,1,1,1,1,1,1
0.396523189730942,-0.462393100373447,0,6,1,1,1,1,1,1
0.831367076840252,0.110354409553111,0,6,1,1,1,1,1,1
0.236702454742044,-0.537538231350482,0,6,1,1,1,1,1,1
-0.143156982492656,0.0864657959900796,0,6,1,1,1,1,1,1
0.0841607344336808,-0.104859717655927,0,6,1,1,1,1,1,1
-0.883043022826314,-0.739423726219684,0,6,1,1,1,1,1,1
-0.478286285884678,0.24345196550712,0,6,1,1,1,1,1,1
-0.205696093384176,0.0959885665215552,0,6,1,1,1,1,1,1
-0.604510526638478,-0.701511572580785,0,6,1,1,1,1,1,1
0.663855125661939,0.119091738481075,0,6,1,1,1,1,1,1
-0.694225554354489,-0.14622884709388,0,6,1,1,1,1,1,1
0.606837084051222,-0.104539803229272,0,6,1,1,1,1,1,1
0.0936523131094873,0.666589543223381,0,6,1,1,1,1,1,1
0.324635284021497,0.43917456548661,0,6,1,1,1,1,1,1
-0.656603012233973,-0.0862264889292419,0,6,1,1,1,1,1,1
0.266110719647259,0.0425285259261727,0,6,1,1,1,1,1,1
-0.376260506454855,-0.5150858447887,0,6,1,1,1,1,1,1
0.44910869281739,-0.848278330639005,0,6,1,1,1,1,1,1
-0.202120350673795,-0.217409817501903,0,6,1,1,1,1,1,1
0.938712822273374,-0.973783568013459,0,6,1,1,1,1,1,1
0.934796741232276,0.734998937230557,0,6,1,1,1,1,1,1
0.453405078034848,0.985231347382069,0,6,1,1,1,1,1,1
-0.485566507093608,0.417710776440799,0,6,1,1,1,1,1,1
-0.556424130685627,0.653430980630219,0,6,1,1,1,1,1,1
0.186091303359717,0.783792539034039,0,6,1,1,1,1,1,1
-0.464957135729492,0.0788214653730392,0,6,1,1,1,1,1,1
0.0621407977305353,0.110627183690667,0,6,1,1,1,1,1,1
0.570583342574537,-0.447120232507586,0,6,1,1,1,1,1,1
-0.663878378923982,0.318395851645619,0,6,1,1,1,1,1,1
-0.191201637964696,-0.513129515107721,0,6,1,1,1,1,1,1
-0.0568474447354674,-0.423467590473592,0,6,1,1,1,1,1,1
0.736213613767177,0.431561917066574,0,6,1,1,1,1,1,1
0.851415911689401,0.455067266244441,0,6,1,1,1,1,1,1
0.763955118600279,-0.653913922607899,0,6,1,1,1,1,1,1
0.348373685032129,-0.387377482373267,0,6,1,1,1,1,1,1
0.900333958677948,-0.260185446590185,0,6,1,1,1,1,1,1
0.0328897885046899,-0.844556891359389,0,6,1,1,1,1,1,1
0.153038042597473,0.426300377584994,0,6,1,1,1,1,1,1
-0.327337588183582,0.10184545814991,0,6,1,1,1,1,1,1
-0.305350737180561,-0.728269207291305,0,6,1,1,1,1,1,1
-0.959951398894191,0.948327388148755,0,6,1,1,1,1,1,1
0.00562609126791358,0.123926317784935,0,6,1,1,1,1,1,1
0.742086827289313,0.576818763278425,0,6,1,1,1,1,1,1
-0.987398432102054,0.697828168515116,0,6,1,1,1,1,1,1
-0.855885752011091,0.756083549465984,0,6,1,1,1,1,1,1
-0.671577550005168,0.600952747743577,0,6,1,1,1,1,1,1
0.540668148547411,0.280296972952783,0,6,1,1,1,1,1,1
0.470368611626327,0.257855521515012,0,6,1,1,1,1,1,1
0.943751271348447,-0.457181990612298,0,6,1,1,1,1,1,1
-0.0670552463270724,-0.940120349172503,0,6,1,1,1,1,1,1
-0.851230973377824,-0.160271570086479,0,6,1,1,1,1,1,1
0.297636248636991,-0.289130657911301,0,6,1,1,1,1,1,1
0.517186339013278,-0.215337492059916,0,6,1,1,1,1,1,1
-0.725787837989628,-0.656126335263252,0,6,1,1,1,1,1,1
-0.206830810755491,-0.360715761315078,0,6,1,1,1,1,1,1
-0.55002934159711,-0.172889871522784,0,6,1,1,1,1,1,1
-0.884082878939807,0.51867139339447,0,6,1,1,1,1,1,1
-0.208214623387903,-0.456219589803368,0,6,1,1,1,1,1,1
-0.870143400039524,-0.768835085909814,0,6,1,1,1,1,1,1
-0.548227134160697,-0.94132677000016,0,6,1,1,1,1,1,1
-0.89074178179726,0.613710595760494,0,6,1,1,1,1,1,1
0.34056407911703,-0.039747126866132,0,6,1,1,1,1,1,1
-0.404516434762627,0.612495880573988,0,6,1,1,1,1,1,1
-0.798556835390627,-0.84198863664642,0,6,1,1,1,1,1,1
-0.856191805563867,-0.769325180910528,0,6,1,1,1,1,1,1
0.760881137568504,-0.74116742098704,0,6,1,1,1,1,1,1
0.508494804147631,0.477497084066272,0,6,1,1,1,1,1,1
0.633211775217205,0.514197066891938,0,6,1,1,1,1,1,1
0.964280747342855,0.984910617116839,0,6,1,1,1,1,1,1
-0.792800710070878,0.249105974566191,0,6,1,1,1,1,1,1
-0.801916341297328,-0.422619782853872,0,6,1,1,1,1,1,1
0.597663222346455,-0.600176451262087,0,6,1,1,1,1,1,1
0.569150533061475,0.601835697423667,0,6,1,1,1,1,1,1
-0.981140189804137,0.455525420606136,0,6,1,1,1,1,1,1
0.558131765574217,-0.565904050599784,0,6,1,1,1,1,1,1
0.458781303837895,0.488477010745555,0,6,1,1,1,1,1,1
0.26026370562613,0.733307416550815,0,6,1,1,1,1,1,1
-0.0381783400662243,0.0588115127757192,0,6,1,1,1,1,1,1
-0.68672629725188,0.197277093771845,0,6,1,1,1,1,1,1
-0.983568960335106,0.875264664646238,0,6,1,1,1,1,1,1
-0.0950832115486264,0.901448196731508,0,6,1,1,1,1,1,1
-0.0154133425094187,0.321064602583647,0,6,1,1,1,1,1,1
-0.220825776923448,-0.855426838155836,0,6,1,1,1,1,1,1
-0.0706681162118912,0.652663157321513,0,6,1,1,1,1,1,1
0.426558001432568,-0.0409118440002203,0,6,1,1,1,1,1,1
-0.889396147336811,-0.217542433179915,0,6,1,1,1,1,1,1
-0.290433804970235,-0.401754448655993,0,6,1,1,1,1,1,1
0.605624545831233,-0.511383500881493,0,6,1,1,1,1,1,1
0.671417674049735,-0.156379736494273,0,6,1,1,1,1,1,1
-0.524501190055162,0.875540353823453,0,6,1,1,1,1,1,1
-0.292027794755995,-0.471029766835272,0,6,1,1,1,1,1,1
0.713770840317011,0.137137508019805,0,6,1,1,1,1,1,1
0.707526747602969,-0.595630864612758,0,6,1,1,1,1,1,1
-0.408209089189768,-0.614388746209443,0,6,1,1,1,1,1,1
-0.705903350841254,0.437223490327597,0,6,1,1,1,1,1,1
0.407984122633934,-0.372964208945632,0,6,1,1,1,1,1,1
-0.792386623565108,-0.723219745326787,0,6,1,1,1,1,1,1
-0.93254445400089,-0.883938604500145,0,6,1,1,1,1,1,1
0.998809055890888,0.86219928227365,0,6,1,1,1,1,1,1
-0.930250391829759,0.136676024179906,0,6,1,1,1,1,1,1
-0.323217432480305,-0.764459278900176,0,6,1,1,1,1,1,1
0.83012752328068,0.129588962998241,0,6,1,1,1,1,1,1
0.234470539260656,0.0805123657919466,0,6,1,1,1,1,1,1
-0.427429302595556,0.639365036971867,0,6,1,1,1,1,1,1
0.475594806019217,0.4059590077959,0,6,1,1,1,1,1,1
0.668108618352562,0.135496747214347,0,6,1,1,1,1,1,1
-0.371458439156413,0.442618532571942,0,6,1,1,1,1,1,1
-0.0148669043555856,0.504888426978141,0,6,1,1,1,1,1,1
0.394747532438487,-0.237154806498438,0,6,1,1,1,1,1,1
0.282924707978964,-0.423979437444359,0,6,1,1,1,1,1,1
0.287845829967409,0.0633666543290019,0,6,1,1,1,1,1,1
0.955706809647381,-0.480707857292145,0,6,1,1,1,1,1,1
-0.170529331080616,0.663580635562539,0,6,1,1,1,1,1,1
-0.761190440040082,-0.189272230491042,0,6,1,1,1,1,1,1
0.0520593202672899,-0.854736148845404,0,6,1,1,1,1,1,1
-0.549853298347443,0.907517249230295,0,6,1,1,1,1,1,1
-0.0271764718927443,-0.565632434096187,0,6,1,1,1,1,1,1
-0.259570403024554,-0.188749466557056,0,6,1,1,1,1,1,1
0.966700361575931,0.251336630899459,0,6,1,1,1,1,1,1
-0.22336176969111,0.256809607613832,0,6,1,1,1,1,1,1
-0.541510319337249,-0.343522671610117,0,6,1,1,1,1,1,1
0.246595092583448,-0.722181016113609,0,6,1,1,1,1,1,1
-0.726919605862349,0.8293143408373,0,6,1,1,1,1,1,1
0.934938988648355,0.198231934569776,0,6,1,1,1,1,1,1
0.0301436157897115,0.499214191921055,0,6,1,1,1,1,1,1
-0.673859341535717,0.837909490335733,0,6,1,1,1,1,1,1
0.243804590310901,0.0575307919643819,0,6,1,1,1,1,1,1
0.971908330451697,-0.256042507942766,0,6,1,1,1,1,1,1
0.337543034926057,-0.868383357767016,0,6,1,1,1,1,1,1
-0.162168206181377,0.70873984741047,0,6,1,1,1,1,1,1
-0.353310013655573,0.020822602789849,0,6,1,1,1,1,1,1
0.670510639902204,-0.580003882758319,0,6,1,1,1,1,1,1
-0.712365912739187,-0.248313126619905,0,6,1,1,1,1,1,1
-0.614368106238544,-0.585269000381231,0,6,1,1,1,1,1,1
0.793477365281433,-0.0815183655358851,0,6,1,1,1,1,1,1
-0.383760891389102,-0.516995499841869,0,6,1,1,1,1,1,1
-0.273398912977427,-0.762619355227798,0,6,1,1,1,1,1,1
0.567892957478762,-0.855061700567603,0,6,1,1,1,1,1,1
-0.613242640160024,0.381979699712247,0,6,1,1,1,1,1,1
-0.96446837624535,-0.426084761507809,0,6,1,1,1,1,1,1
-0.186784267425537,-0.701175008900464,0,6,1,1,1,1,1,1
-0.0336646614596248,0.944864018354565,0,6,1,1,1,1,1,1
-0.156310099642724,-0.178971219342202,0,6,1,1,1,1,1,1
-0.314382396638393,-0.196372291538864,0,6,1,1,1,1,1,1
0.732966629322618,0.297112697269768,0,6,1,1,1,1,1,1
-0.089783898089081,0.832611479330808,0,6,1,1,1,1,1,1
0.0675297472625971,-0.566675722133368,0,6,1,1,1,1,1,1
0.927686663810164,0.0959977437742054,0,6,1,1,1,1,1,1
0.549183084163815,0.44010091573,0,6,1,1,1,1,1,1
-0.582247302867472,-0.205507989507169,0,6,1,1,1,1,1,1
-0.382426334545016,-0.811997214797884,0,6,1,1,1,1,1,1
0.942684900481254,0.269792810082436,0,6,1,1,1,1,1,1
0.169800186995417,-0.995042379479855,0,6,1,1,1,1,1,1
0.521647250745445,-0.578953520394862,0,6,1,1,1,1,1,1
-0.254581211134791,0.358045618981123,0,6,1,1,1,1,1,1
0.538387822452933,0.732378260698169,0,6,1,1,1,1,1,1
0.0753543660975993,0.599394231103361,0,6,1,1,1,1,1,1
0.827990899328142,-0.730007203295827,0,6,1,1,1,1,1,1
-0.629407116211951,-0.225003484636545,0,6,1,1,1,1,1,1
-0.435563165228814,0.576943858060986,0,6,1,1,1,1,1,1
-0.810075173620135,0.385827333200723,0,6,1,1,1,1,1,1
-0.579025841783732,0.18854594277218,0,6,1,1,1,1,1,1
0.954197992570698,-0.752284697256982,0,6,1,1,1,1,1,1
-0.407395649235696,0.110156205482781,0,6,1,1,1,1,1,1
0.451966053806245,-0.101177224423736,0,6,1,1,1,1,1,1
0.57137566851452,0.532333057373762,0,6,1,1,1,1,1,1
-0.789164507761598,-0.947804556693882,0,6,1,1,1,1,1,1
-0.5208107419312,-0.609657136257738,0,6,1,1,1,1,1,1
-0.458910255227238,0.762469129636884,0,6,1,1,1,1,1,1
-0.797883011866361,-0.780396813061088,0,6,1,1,1,1,1,1
-0.764172317460179,0.937101855874062,0,6,1,1,1,1,1,1
0.982473111711442,-0.229602814186364,0,6,1,1,1,1,1,1
0.972108594607562,0.717182814609259,0,6,1,1,1,1,1,1
-0.725865057203919,0.774769509211183,0,6,1,1,1,1,1,1
0.810619163326919,-0.0218170029111207,0,6,1,1,1,1,1,1
0.152603675145656,0.436183617915958,0,6,1,1,1,1,1,1
-0.20910228183493,-0.0265888548456132,0,6,1,1,1,1,1,1
-0.100395031739026,0.977417721878737,0,6,1,1,1,1,1,1
0.4130038022995,-0.870497740805149,0,6,1,1,1,1,1,1
-0.834994508419186,-0.684674444142729,0,6,1,1,1,1,1,1
-0.321374839637429,0.570697236806154,0,6,1,1,1,1,1,1
0.361575102433562,0.0843765796162188,0,6,1,1,1,1,1,1
-0.366101503837854,-0.166905309539288,0,6,1,1,1,1,1,1
0.663137196097523,0.997765298001468,0,6,1,1,1,1,1,1
-0.569655834697187,-0.48865376599133,0,6,1,1,1,1,1,1
-0.00410212762653828,0.0157513422891498,0,6,1,1,1,1,1,1
-0.447900654748082,-0.842057644855231,0,6,1,1,1,1,1,1
-0.615953362546861,0.627336728852242,0,6,1,1,1,1,1,1
0.901242528110743,-0.235641679726541,0,6,1,1,1,1,1,1
-0.356548924464732,0.604365415871143,0,6,1,1,1,1,1,1
-0.0430872323922813,-0.604152726475149,0,6,1,1,1,1,1,1
-0.944014856126159,0.892799540422857,0,6,1,1,1,1,1,1
0.0949189360253513,-0.308655051514506,0,6,1,1,1,1,1,1
0.288480441085994,0.0441004945896566,0,6,1,1,1,1,1,1
0.192527089267969,-0.776623987127095,0,6,1,1,1,1,1,1
-0.356125248596072,0.771949702408165,0,6,1,1,1,1,1,1
0.782228624913841,0.908509946428239,0,6,1,1,1,1,1,1
0.252513894811273,-0.919238473754376,0,6,1,1,1,1,1,1
-0.394190169405192,-0.0127676227129996,0,6,1,1,1,1,1,1
-0.223590672481805,-0.547872590366751,0,6,1,1,1,1,1,1
-0.679049815051258,0.717600678559393,0,6,1,1,1,1,1,1
0.725103795062751,0.0618714676238596,0,6,1,1,1,1,1,1
0.906202427577227,-0.990723698399961,0,6,1,1,1,1,1,1
0.127289366908371,-0.444879839662462,0,6,1,1,1,1,1,1
-0.340905173216015,-0.349593713879585,0,6,1,1,1,1,1,1
0.99323443742469,0.177412553224713,0,6,1,1,1,1,1,1
-0.530360648408532,-0.500630598515272,0,6,1,1,1,1,1,1
0.225343930535018,-0.913765438366681,0,6,1,1,1,1,1,1
-0.78364294115454,-0.778642424847931,0,6,1,1,1,1,1,1
-0.0259348601102829,0.407507624011487,0,6,1,1,1,1,1,1
-0.801108353305608,0.878042477648705,0,6,1,1,1,1,1,1
-0.67766847461462,-0.377661963924766,0,6,1,1,1,1,1,1
-0.434014258440584,-0.843014139682055,0,6,1,1,1,1,1,1
0.167744671925902,-0.356511817313731,0,6,1,1,1,1,1,1
0.463415317703038,0.249811073765159,0,6,1,1,1,1,1,1
-0.668958177790046,-0.119516300968826,0,6,1,1,1,1,1,1
0.732935526408255,0.602690601255745,0,6,1,1,1,1,1,1
0.417148274369538,-0.441432389896363,0,6,1,1,1,1,1,1
0.52079907245934,0.141426386777312,0,6,1,1,1,1,1,1
-0.705831782892346,-0.915743975900114,0,6,1,1,1,1,1,1
-0.283886073157191,-0.618565089069307,0,6,1,1,1,1,1,1
0.346664962824434,0.454172941390425,0,6,1,1,1,1,1,1
0.0476452033035457,0.653380100615323,0,6,1,1,1,1,1,1
-0.300396414473653,0.0214421506971121,0,6,1,1,1,1,1,1
-0.518938596826047,0.135452331509441,0,6,1,1,1,1,1,1
-0.88361640740186,-0.997688360512257,0,6,1,1,1,1,1,1
-0.526760515756905,-0.712443793658167,0,6,1,1,1,1,1,1
0.780155826359987,0.731934166047722,0,6,1,1,1,1,1,1
0.623654832132161,-0.834877878893167,0,6,1,1,1,1,1,1
0.495032644364983,-0.510858635883778,0,6,1,1,1,1,1,1
-0.690176548436284,0.963086314965039,0,6,1,1,1,1,1,1
-0.750515822786838,0.155162558890879,0,6,1,1,1,1,1,1
0.949451616965234,-0.50254727108404,0,6,1,1,1,1,1,1
-0.127740007825196,0.229907907545567,0,6,1,1,1,1,1,1
-0.0719667463563383,-0.936485358513892,0,6,1,1,1,1,1,1
-0.66940383752808,-0.70715291146189,0,6,1,1,1,1,1,1
0.169873114675283,0.406145947985351,0,6,1,1,1,1,1,1
-0.458443961106241,-0.868878582958132,0,6,1,1,1,1,1,1
-0.539806159213185,0.243614124599844,0,6,1,1,1,1,1,1
0.382415662985295,0.874654730781913,0,6,1,1,1,1,1,1
-0.434295200742781,-0.824210770428181,0,6,1,1,1,1,1,1
0.620796132367104,0.945607018657029,0,6,1,1,1,1,1,1
-0.812166785821319,-0.947978578973562,0,6,1,1,1,1,1,1
0.644060142338276,0.450455904006958,0,6,1,1,1,1,1,1
-0.145143438596278,-0.0925872167572379,0,6,1,1,1,1,1,1
0.511774519458413,0.132364809978753,0,6,1,1,1,1,1,1
0.324771013110876,0.745462092570961,0,6,1,1,1,1,1,1
-0.110945206135511,0.109126359224319,0,6,1,1,1,1,1,1
0.254292368888855,0.475304414518178,0,6,1,1,1,1,1,1
-0.999069301877171,0.24625832401216,0,6,1,1,1,1,1,1
-0.565512971952558,-0.377943188417703,0,6,1,1,1,1,1,1
